file_name	url	most_common_town	most_mentioned_year	most_common_state	has_climate	has_community	total_words	total_pages	flood_count	storm_count	heat_count	air_pollution_count	indoor_air_quality_count	chemical_hazards_count	extreme_precipitation_count	fire_count	flood_percent	storm_percent	heat_percent	air_pollution_percent	indoor_air_quality_percent	chemical_hazards_percent	extreme_precipitation_percent	fire_percent	workshop_count	mapping_count	focus_group_count	interview_count	survey_count	community_meeting_count	small_group_meeting_count	information_count	workshop_percent	mapping_percent	focus_group_percent	interview_percent	survey_percent	community_meeting_percent	small_group_meeting_percent	information_percent	town_name	is_ACRES_town	is_MASS	pass_checks2	V1	V2	V3	V4	V5	V6
everetturl48.json	http://clinics.law.harvard.edu/environment/files/2015/08/climate-adaptation-procurement-guidance.pdf	boston	2007	massachusetts	1	0	6269	17	30	26	5	3	2	0	6	0	41.667	36.111	6.944	4.167	2.778	0	8.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EVERETT	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
everetturl43.json	https://kresge.org/sites/default/files/library/climate-adaptation-the-state-of-practice-in-us-communities-full-report.pdf	boston	2015	california	1	1	117875	264	681	383	37	18	0	1	177	101	48.712	27.396	2.647	1.288	0	0.072	12.661	7.225	25	0	0	85	59	5	9	0	13.661	0	0	46.448	32.24	2.732	4.918	0	EVERETT	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl49.json	https://www.ctps.org/data/calendar/pdfs/2023/0316_UPWP_Updated_AppendixA_redline.pdf	boston	2022	massachusetts	1	1	2227	8	3	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	100	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
everetturl46.json	https://www.hud.gov/sites/dfiles/CFO/documents/Section811SupportiveHousingforPersonswithDisabilitiesCapitalAdvanceFR-6700-N-49.pdf	washington	2022	washington	1	1	41627	103	43	11	3	2	9	0	3	4	57.333	14.667	4	2.667	12	0	4	5.333	1	0	0	0	3	0	0	0	25	0	0	0	75	0	0	0	EVERETT	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl5.json	https://www.somervillema.gov/sites/default/files/6-13-2017_Somerville%20CCVA%20Final%20Report.pdf	somerville	2016	washington	1	1	56903	175	625	325	137	79	5	2	19	2	52.345	27.219	11.474	6.616	0.419	0.168	1.591	0.168	0	0	0	0	5	0	0	0	0	0	0	0	100	0	0	0	EVERETT	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl45.json	https://www.rva.gov/sites/default/files/2023-01/FullDocumentRVAgreenClimateEquityActionPlan2030.pdf	richmond	2021	virginia	1	1	137490	566	399	184	154	222	4	21	80	11	37.116	17.116	14.326	20.651	0.372	1.953	7.442	1.023	2	0	0	95	55	2	178	0	0.602	0	0	28.614	16.566	0.602	53.614	0	EVERETT	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl50.json	https://verisresidential.com/wp-content/uploads/FINAL_ESG2022.pdf	boston	2022	new york	1	1	31373	112	8	12	1	32	8	3	4	2	11.429	17.143	1.429	45.714	11.429	4.286	5.714	2.857	1	0	0	0	11	0	0	0	8.333	0	0	0	91.667	0	0	0	EVERETT	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl47.json	https://colrain-ma.gov/news/newsfile_4460_2020_Colrain_Hazard_Mitigation_Plan.pdf	colrain	2018	massachusetts	1	1	77178	259	571	943	59	26	24	48	157	158	28.751	47.482	2.971	1.309	1.208	2.417	7.905	7.956	19	0	0	0	19	12	2	0	36.538	0	0	0	36.538	23.077	3.846	0	EVERETT	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
everetturl52.json	https://www.kitsap.gov/dcd/Kitsap_climate_assessment/KitsapCountyClimateAssessment_June2020%20-%204%20Data%20Source%20Index.pdf	washington	2020	washington	1	1	9909	14	70	29	18	13	0	0	18	37	37.838	15.676	9.73	7.027	0	0	9.73	20	3	0	0	0	2	0	0	0	60	0	0	0	40	0	0	0	EVERETT	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl56.json	https://lawreview.vermontlaw.edu/wp-content/uploads/2012/02/burleson.pdf	orleans	2007	vermont	1	1	18621	47	79	56	3	3	1	0	25	2	46.746	33.136	1.775	1.775	0.592	0	14.793	1.183	0	0	0	1	1	2	18	0	0	0	0	4.545	4.545	9.091	81.818	0	EVERETT	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl61.json	https://cig.uw.edu/wp-content/uploads/sites/2/2020/12/wacciach11adapt654.pdf	washington	2009	washington	1	1	16525	35	70	22	13	15	0	0	31	4	45.161	14.194	8.387	9.677	0	0	20	2.581	0	0	0	0	0	0	9	0	0	0	0	0	0	0	100	0	EVERETT	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl55.json	https://www.washingtonpost.com/wp-srv/health/documents/mass-climate-plan.pdf	boston	1990	massachusetts	1	1	23893	52	3	21	2	79	4	7	3	5	2.419	16.935	1.613	63.71	3.226	5.645	2.419	4.032	5	0	0	0	1	1	11	0	27.778	0	0	0	5.556	5.556	61.111	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
everetturl58.json	https://www.ipcc.ch/site/assets/uploads/2018/02/ar4_syr_full_report.pdf	cambridge	2000	new york	1	1	61928	112	141	89	30	152	2	43	47	12	27.326	17.248	5.814	29.457	0.388	8.333	9.109	2.326	4	0	0	0	3	0	51	0	6.897	0	0	0	5.172	0	87.931	0	EVERETT	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl59.json	https://www.gao.gov/assets/gao-20-98.pdf	washington	2018	california	1	0	13159	42	9	4	1	0	0	0	67	2	10.843	4.819	1.205	0	0	0	80.723	2.41	0	0	0	0	29	0	0	0	0	0	0	0	100	0	0	0	EVERETT	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl6.json	https://www.cambridgema.gov/-/media/Files/CDD/Climate/vulnerabilityassessment/finalreport_ccvapart2_mar2017_final2_web.pdf	cambridge	2017	massachusetts	1	1	5500	22	227	55	1	0	1	1	8	0	77.474	18.771	0.341	0	0.341	0.341	2.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
everetturl51.json	https://phippsburg.com/vertical/sites/%7B80D70921-4572-4200-8876-61A701FD14B2%7D/uploads/Phippsburg_Town_Report_2022_PRINT.pdf	douglas	2022	maine	1	1	38191	122	2	8	2	0	1	0	2	2	11.765	47.059	11.765	0	5.882	0	11.765	11.765	1	0	0	0	4	23	0	0	3.571	0	0	0	14.286	82.143	0	0	EVERETT	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl69.json	https://www.bu.edu/igs/files/2023/07/COMMUNITY_CLIMATE_RESILIENCY_EFFORTS_JUNE_14_2023.pdf	boston	2019	massachusetts	1	1	1141	21	0	3	0	1	0	0	0	0	0	75	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
everetturl62.json	http://www.clf.org/wp-content/uploads/2016/11/CLF-ConsMatters-Fall2016.pdf	boston	2016	massachusetts	1	1	14749	32	15	35	0	0	0	1	0	1	28.846	67.308	0	0	0	1.923	0	1.923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
everetturl64.json	https://tbf.org/-/media/tbf/reports-and-covers/2023/building-a-better-raft-20230525.pdf	boston	2022	massachusetts	0	1	11761	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	2	0	1	0	0	0	92.857	0	4.762	0	2.381	0	EVERETT	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
everetturl66.json	https://www.aceee.org/sites/default/files/pdfs/CEA%20Policy%20Guide%20-%20Encrypt.pdf	amherst	2023	massachusetts	1	1	7353	31	0	0	0	0	0	1	1	0	0	0	0	0	0	50	50	0	1	0	0	0	0	0	2	0	33.333	0	0	0	0	0	66.667	0	EVERETT	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
everetturl7.json	https://www.challiance.org/file%20library/about%20cha/community%20health%20improvement/community%20health%20data%20and%20reports/2022%20cha%20wellbeing%20report%20translations%20(files)/2022-cha-regional-wellbeing-report-chna-executive-summary.pdf	somerville	2022	massachusetts	1	1	4247	15	0	0	0	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	1	1	15	0	0	0	0	0	5.882	5.882	88.235	0	0	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
everetturl65.json	https://www.cityofmelrose.org/sites/g/files/vyhlif3451/f/uploads/natural_hazards_mitigation_plan_public_review_draft_1.pdf	melrose	2018	massachusetts	1	1	72940	305	736	688	54	31	12	3	89	45	44.391	41.496	3.257	1.87	0.724	0.181	5.368	2.714	104	3	0	0	10	7	33	0	66.242	1.911	0	0	6.369	4.459	21.019	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
everetturl54.json	https://cms7files1.revize.com/quincyma/Document%20Center/Residents/Multi-Hazard%20Mitigation%20Plan/Quincy%20HMP%205-Year%20Update%20-%20Adopted%204-2-2019.pdf	quincy	2018	massachusetts	1	1	144985	242	901	619	31	3	4	1	96	39	53.188	36.541	1.83	0.177	0.236	0.059	5.667	2.302	5	0	2	0	8	8	23	0	10.87	0	4.348	0	17.391	17.391	50	0	EVERETT	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
everetturl70.json	https://www.masscec.com/sites/default/files/documents/Powering%20the%20Future_A%20Massachusetts%20Clean%20Energy%20Workforce%20Needs%20Assessment_Final.pdf	boston	2022	massachusetts	1	1	46213	134	0	87	0	5	75	0	0	2	0	51.479	0	2.959	44.379	0	0	1.183	1	0	3	3	47	0	2	0	1.786	0	5.357	5.357	83.929	0	3.571	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
everetturl63.json	https://www.fs.usda.gov/rm/pubs_series/rmrs/gtr/rmrs_gtr375_2.pdf	douglas	2014	utah	1	1	184116	334	141	115	23	2	2	14	229	266	17.803	14.52	2.904	0.253	0.253	1.768	28.914	33.586	34	0	0	0	23	2	11	0	48.571	0	0	0	32.857	2.857	15.714	0	EVERETT	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl67.json	https://onlinepubs.trb.org/onlinepubs/circulars/ec265.pdf	florida	2019	arizona	1	1	71108	240	599	278	16	5	5	1	29	23	62.657	29.079	1.674	0.523	0.523	0.105	3.033	2.406	14	0	0	1	29	3	8	0	25.455	0	0	1.818	52.727	5.455	14.545	0	EVERETT	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl71.json	https://www.sandiegocounty.gov/content/dam/sdc/lueg/regional-decarb-frameworkfiles/RDF_Technical_Report_FINAL_2022.pdf	washington	2021	california	1	1	194186	522	48	124	2	778	30	8	15	44	4.576	11.821	0.191	74.166	2.86	0.763	1.43	4.194	11	0	2	0	28	8	13	0	17.742	0	3.226	0	45.161	12.903	20.968	0	EVERETT	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl76.json	https://www.providenceri.gov/wp-content/uploads/2019/12/Providence-Multi-Hazard-Mitigation-Plan-2019.pdf	everett	2019	rhode island	1	1	88656	341	710	793	21	9	1	24	87	14	42.797	47.8	1.266	0.542	0.06	1.447	5.244	0.844	62	0	0	0	45	5	3	0	53.913	0	0	0	39.13	4.348	2.609	0	EVERETT	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl73.json	https://envisionresilience.squarespace.com/s/Shi-and-Varuzzo-2020-Surging-seas-rising-fiscal-stress-Exploring-muni1.pdf	boston	2018	massachusetts	1	1	5024	13	159	16	0	0	0	0	7	1	86.885	8.743	0	0	0	0	3.825	0.546	0	0	0	3	0	0	0	0	0	0	0	100	0	0	0	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
everetturl68.json	https://mvpc.org/wp-content/uploads/April-2016-MV-Multi-Hazard-Mitigation-Plan-Update.pdf	newbury	2008	massachusetts	1	1	131132	420	1615	1001	16	4	2	36	83	137	55.805	34.589	0.553	0.138	0.069	1.244	2.868	4.734	15	0	0	0	20	49	1	0	17.647	0	0	0	23.529	57.647	1.176	0	EVERETT	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
everetturl8.json	https://www.cambridgema.gov/-/media/Files/CDD/Climate/resilientcambridge/resilientcityresilientpeople.pdf	cambridge	2018	massachusetts	1	1	4032	36	67	38	8	0	0	0	1	0	58.772	33.333	7.018	0	0	0	0.877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
everetturl9.json	https://eeaonline.eea.state.ma.us/EEA/emepa/mepacerts/2020/sc/enf/16260%20FINAL%20BMT%20Culvert%20Segment%20Replacement%20SKT%20signed.pdf	everett	2020	massachusetts	1	1	4838	16	23	35	4	5	1	1	0	0	33.333	50.725	5.797	7.246	1.449	1.449	0	0	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
everetturl75.json	https://mooremillermd.com/wp-content/uploads/2023/03/Moore-Miller-Transition-Report-Final.pdf	reading	2023	maryland	1	1	60953	143	4	22	9	22	1	0	0	0	6.897	37.931	15.517	37.931	1.724	0	0	0	2	0	0	0	8	6	11	0	7.407	0	0	0	29.63	22.222	40.741	0	EVERETT	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl77.json	https://www.apa-ma.org/wp-content/uploads/2023/01/MA-Planning-W23.pdf	boston	2022	massachusetts	1	1	11781	23	3	15	8	1	0	0	2	0	10.345	51.724	27.586	3.448	0	0	6.897	0	1	0	0	0	3	3	0	0	14.286	0	0	0	42.857	42.857	0	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
everetturl72.json	https://home.barclays/content/dam/home-barclays/documents/investor-relations/reports-and-events/annual-reports/2023/Barclays-PLC-Annual-Report-2023.pdf	sterling	2023	new york	1	1	344343	510	43	39	1	78	0	1	12	2	24.432	22.159	0.568	44.318	0	0.568	6.818	1.136	14	0	0	0	34	21	24	0	15.054	0	0	0	36.559	22.581	25.806	0	EVERETT	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl10.json	https://farmland.org/wp-content/uploads/2023/08/AFT-Annual-Report-FY22.pdf	winthrop	2022	new york	1	1	6792	30	3	0	0	0	0	0	2	1	50	0	0	0	0	0	33.333	16.667	1	0	0	1	1	1	1	0	20	0	0	20	20	20	20	0	LEXINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl13.json	https://sustainability.illinois.edu/wp-content/uploads/2017/03/iSEE-Congress-brochure-2017web.pdf	harvard	2017	illinois	1	1	10274	32	2	5	1	3	0	1	4	0	12.5	31.25	6.25	18.75	0	6.25	25	0	0	0	0	0	2	0	0	0	0	0	0	0	100	0	0	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
everetturl78.json	https://www.bostonmpo.org/data/pdf/plans/UPWP/FFY-2024-UPWP.pdf	boston	2024	massachusetts	1	1	63240	285	14	5	2	95	5	0	7	0	10.938	3.906	1.562	74.219	3.906	0	5.469	0	8	0	0	2	37	4	19	0	11.429	0	0	2.857	52.857	5.714	27.143	0	EVERETT	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
lexingtonurl1.json	https://www.mass.gov/files/documents/2019/07/11/Lexington%20Report.pdf	lexington	2019	massachusetts	1	1	20340	79	82	119	5	0	0	9	19	7	34.025	49.378	2.075	0	0	3.734	7.884	2.905	71	1	0	0	4	4	4	0	84.524	1.19	0	0	4.762	4.762	4.762	0	LEXINGTON	TRUE	TRUE	TRUE	NC	INCLUDE		TRUE	LEXINGTON	TRUE
lexingtonurl12.json	https://filecache.investorroom.com/mr5ir_truist/764/Truist2022CorporateResponsibility.pdf	florida	2022	virginia	1	1	39346	82	1	17	0	3	8	0	0	1	3.333	56.667	0	10	26.667	0	0	3.333	4	0	1	0	8	7	13	0	12.121	0	3.03	0	24.242	21.212	39.394	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl11.json	https://www.repi.mil/Portals/44/2024_REPI_Resilience_Guide_052024_1.pdf	washington	2024	hawaii	1	1	19147	67	95	19	2	0	0	0	68	67	37.849	7.57	0.797	0	0	0	27.092	26.693	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl2.json	https://www.umb.edu/media/umassboston/content-assets/documents/pdfs/12-2023-BOT-report.pdf	boston	2023	massachusetts	1	1	5930	12	1	1	1	0	0	2	1	1	14.286	14.286	14.286	0	0	28.571	14.286	14.286	1	0	0	0	2	0	0	0	33.333	0	0	0	66.667	0	0	0	LEXINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
lexingtonurl20.json	https://warburgpincus.com/wp-content/uploads/2022/08/Warburg-Pincus_2022-ESG-Report_vF.pdf	berlin	2021	new york	1	1	17568	58	0	2	1	26	0	0	0	0	0	6.897	3.448	89.655	0	0	0	0	1	0	0	1	1	4	1	0	12.5	0	0	12.5	12.5	50	12.5	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl17.json	https://www.urban.org/sites/default/files/2023-02/Climate%20Migration%20and%20Receiving%20Community%20Institutional%20Capacity%20in%20the%20US%20Gulf%20Coast.pdf	florida	2022	florida	1	1	21758	65	28	135	1	0	0	0	1	8	16.185	78.035	0.578	0	0	0	0.578	4.624	0	0	0	11	9	2	1	0	0	0	0	47.826	39.13	8.696	4.348	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl25.json	https://ma-eeac.org/wp-content/uploads/Maggie-Peard-Mass-Save-3YP-Public-Comment.pdf	lexington	(None, None)	maine	0	0	493	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LEXINGTON	TRUE	FALSE	FALSE	NC	INCLUDE		TRUE	LEXINGTON	TRUE
lexingtonurl18.json	https://s3.amazonaws.com/somervillema-live/s3fs-public/Final_Somerville_CAP_REV042424_Online.pdf	somerville	2023	massachusetts	1	1	23840	96	50	46	30	73	4	0	4	1	24.038	22.115	14.423	35.096	1.923	0	1.923	0.481	7	0	0	0	23	4	1	0	20	0	0	0	65.714	11.429	2.857	0	LEXINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
lexingtonurl19.json	https://insurance.lbl.gov/opportunities/risk-to-opportunity-2008.pdf	lexington	2008	california	1	1	50002	100	44	115	0	21	9	0	21	7	20.276	52.995	0	9.677	4.147	0	9.677	3.226	6	0	0	4	37	7	5	0	10.169	0	0	6.78	62.712	11.864	8.475	0	LEXINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl15.json	https://www.pas.va/content/dam/casinapioiv/pas/pdf-volumi/scripta-varia/sv152pas.pdf	cambridge	2022	california	1	1	88276	288	41	47	14	21	8	5	52	19	19.807	22.705	6.763	10.145	3.865	2.415	25.121	9.179	12	0	0	0	8	4	10	0	35.294	0	0	0	23.529	11.765	29.412	0	LEXINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl24.json	https://www.tiverton.ri.gov/documents/revitalization/North%20Tiverton%20Final%20Submission.pdf	weston	2020	rhode island	1	1	32834	78	40	40	1	0	0	8	0	0	44.944	44.944	1.124	0	0	8.989	0	0	25	0	0	0	44	17	2	0	28.409	0	0	0	50	19.318	2.273	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl16.json	https://www3.weforum.org/docs/GRR/WEF_GRR16.pdf	oxford	2015	washington	1	1	90428	103	31	47	4	2	2	0	25	1	27.679	41.964	3.571	1.786	1.786	0	22.321	0.893	11	0	0	0	73	138	3	0	4.889	0	0	0	32.444	61.333	1.333	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl14.json	https://cms2.revize.com/revize/pittsfieldma/city_hall/community_development/docs/City%20of%20Pittsfield%20Hazard%20Mitigation%20Plan%20Update.pdf	pittsfield	2019	massachusetts	1	1	61767	252	246	575	15	1	1	0	109	49	24.699	57.731	1.506	0.1	0.1	0	10.944	4.92	84	1	0	3	68	2	8	0	50.602	0.602	0	1.807	40.964	1.205	4.819	0	LEXINGTON	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl23.json	https://www.boston.gov/sites/default/files/file/2020/08/CFB_Social_Equity_Report_053119_0.pdf	boston	2018	massachusetts	1	1	52727	132	10	10	2	125	13	6	9	1	5.682	5.682	1.136	71.023	7.386	3.409	5.114	0.568	0	0	0	0	22	2	8	0	0	0	0	0	68.75	6.25	25	0	LEXINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
lexingtonurl26.json	https://www.cdcfoundation.org/sites/default/files/2020-10/ClimateHealth-Full-Report.pdf	orleans	2019	california	1	1	26553	81	29	20	27	17	0	0	11	10	25.439	17.544	23.684	14.912	0	0	9.649	8.772	2	0	0	57	30	0	1	0	2.222	0	0	63.333	33.333	0	1.111	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl22.json	https://www.hud.gov/sites/dfiles/CFO/documents/Section811SupportiveHousingforPersonswithDisabilitiesCapitalAdvanceFR-6700-N-49.pdf	washington	2022	washington	1	1	41627	103	43	11	3	2	9	0	3	4	57.333	14.667	4	2.667	12	0	4	5.333	1	0	0	0	3	0	0	0	25	0	0	0	75	0	0	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl29.json	https://www.ctps.org/data/calendar/pdfs/2023/0330_MPO_Updated_FFY2023_UPWP_AppendixA_redline.pdf	boston	2022	massachusetts	1	1	2227	8	3	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	100	0	LEXINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
lexingtonurl21.json	https://www.urbandisplacement.org/wp-content/uploads/2021/08/climate_and_displacement_-_lit_review_6.19.2020.pdf	washington	2019	california	1	1	30167	70	170	163	51	7	0	4	69	82	31.136	29.853	9.341	1.282	0	0.733	12.637	15.018	0	0	0	0	2	2	3	0	0	0	0	0	28.571	28.571	42.857	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl28.json	https://training.fema.gov/programs/emischool/el361toolkit/assets/faatbook.pdf	washington	2002	washington	0	1	38596	78	91	49	2	2	1	49	3	5	45.05	24.257	0.99	0.99	0.495	24.257	1.485	2.475	3	0	0	2	15	7	43	0	4.286	0	0	2.857	21.429	10	61.429	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl27.json	https://www.nyc.gov/html/onenyc/downloads/pdf/publications/OneNYC.pdf	hudson	2014	new york	1	1	142176	354	355	212	26	99	11	9	33	4	47.397	28.304	3.471	13.218	1.469	1.202	4.406	0.534	12	0	0	2	40	6	17	0	15.584	0	0	2.597	51.948	7.792	22.078	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl30.json	https://www.healthpeak.com/app/uploads/2024/06/Healthpeak-2023-Corporate-Impact-Report-LR.pdf	cambridge	2023	wisconsin	1	1	31917	81	7	19	4	64	10	0	5	4	6.195	16.814	3.54	56.637	8.85	0	4.425	3.54	1	0	0	0	9	1	0	0	9.091	0	0	0	81.818	9.091	0	0	LEXINGTON	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl31.json	https://www.ctps.org/data/images/Pages/lrtp-dev/Needs%20Outreach%20Materials/MAGIC-FFY-2021-Subregional-Needs-Assessment.pdf	boston	2022	massachusetts	1	1	4219	18	3	2	0	3	1	0	0	0	33.333	22.222	0	33.333	11.111	0	0	0	1	0	0	0	2	0	0	0	33.333	0	0	0	66.667	0	0	0	LEXINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
lexingtonurl35.json	https://www.issuelab.org/resources/2980/2980.pdf	boston	1990	massachusetts	0	1	24474	67	1	1	0	47	3	23	0	4	1.266	1.266	0	59.494	3.797	29.114	0	5.063	0	0	0	0	1	2	2	0	0	0	0	0	20	40	40	0	LEXINGTON	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl33.json	https://scholarworks.umb.edu/cgi/viewcontent.cgi?params=/context/environment_pubs/article/1001/&path_info=GBRAG_Groundwater_report_11012022.pdf	boston	2017	massachusetts	1	1	19640	50	207	22	0	0	0	2	8	0	86.611	9.205	0	0	0	0.837	3.347	0	0	0	0	0	32	0	1	0	0	0	0	0	96.97	0	3.03	0	LEXINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
lexingtonurl36.json	https://s30428.pcdn.co/wp-content/uploads/sites/2/2020/09/AFT_FUT_StateoftheStates_rev.pdf	washington	2016	california	1	1	45908	68	7	8	1	2	0	0	4	1	30.435	34.783	4.348	8.696	0	0	17.391	4.348	3	0	0	0	10	0	0	0	23.077	0	0	0	76.923	0	0	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl3.json	https://www.maine.gov/future/sites/maine.gov.future/files/inline-files/ERG_MCC_AssessingImpactsClimateChangeMaine_Summary_11.25.20.pdf	washington	2020	maine	1	1	13283	35	137	14	15	9	2	1	9	1	72.872	7.447	7.979	4.787	1.064	0.532	4.787	0.532	0	0	0	0	0	0	3	0	0	0	0	0	0	0	100	0	LEXINGTON	FALSE	FALSE	FALSE	NC	EXCLUDE	Not ACRES town	TRUE	LEXINGTON	TRUE
lexingtonurl34.json	https://malegislature.gov/Bills/193/H4040.pdf	boston	2024	massachusetts	1	1	200257	398	23	32	0	0	10	9	2	1	29.87	41.558	0	0	12.987	11.688	2.597	1.299	8	0	0	2	8	21	0	0	20.513	0	0	5.128	20.513	53.846	0	0	LEXINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
lexingtonurl40.json	https://www.nifa.usda.gov/sites/default/files/resource/NIFA-2018-Annual-Report.pdf	washington	2018	california	1	1	8861	36	1	1	0	0	0	6	2	9	5.263	5.263	0	0	0	31.579	10.526	47.368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LEXINGTON	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA
lexingtonurl4.json	https://www.tbf.org/-/media/tbf/reports-and-covers/2022/november/bf_climatefinal_spread.pdf	boston	2022	massachusetts	1	1	29924	78	36	58	11	4	2	0	4	1	31.034	50	9.483	3.448	1.724	0	3.448	0.862	0	0	1	0	0	3	1	0	0	0	20	0	0	60	20	0	LEXINGTON	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA
